0	(1,0)	(1,0)
1000	(1,0)	(0.999481,-2.6165e-14)
2000	(1,0)	(0.991823,-3.95606e-14)
3000	(1,0)	(0.959998,-1.05065e-14)
4000	(1,0)	(0.881723,1.03305e-14)
5000	(1,0)	(0.742353,7.8332e-15)
6000	(1,0)	(0.551313,2.70294e-15)
7000	(1,0)	(0.347253,2.73614e-15)
8000	(1,0)	(0.178707,-1.55997e-15)
9000	(1,0)	(0.0726843,-4.27597e-17)
10000	(1,0)	(0.0227252,7.55107e-16)
