0	(1,0)	(1,0)
6000	(1,0)	(0.999192,-1.32011e-13)
12000	(1,0)	(0.987151,8.57037e-14)
18000	(1,0)	(0.936636,-2.03878e-13)
24000	(1,0)	(0.813147,-6.55632e-15)
30000	(1,0)	(0.603598,7.89435e-14)
36000	(1,0)	(0.351169,-1.44401e-13)
42000	(1,0)	(0.143997,-4.21544e-14)
48000	(1,0)	(0.0367165,-2.81733e-15)
54000	(1,0)	(0.0050397,6.15212e-15)
60000	(1,0)	(0.000316355,1.39608e-16)
