0	(1,0)	(1,0)	(1,0)	(1,0)	1	1
20202	(1,0)	(0.99833,-6.44723e-18)	(0.99833,4.16664e-17)	(0.998328,-1.11165e-16)	0.99833	0.998281
40404	(1,0)	(0.983851,-2.62127e-16)	(0.983851,-1.76771e-16)	(0.983816,-8.67189e-17)	0.983851	0.983466
60606.1	(1,0)	(0.964608,1.9642e-16)	(0.964611,8.96251e-17)	(0.964448,1.37664e-16)	0.964608	0.963431
80808.1	(1,0)	(0.958696,-2.67954e-16)	(0.958711,6.96852e-17)	(0.958231,-1.29986e-16)	0.958696	0.956251
101010	(1,0)	(0.944194,-3.42145e-16)	(0.944235,-2.35694e-16)	(0.943176,-4.4149e-16)	0.944194	0.940151
121212	(1,0)	(0.901905,1.59245e-16)	(0.901992,2.99462e-16)	(0.900107,1.07044e-17)	0.901905	0.896089
141414	(1,0)	(0.840055,-2.36604e-16)	(0.840219,3.46081e-16)	(0.837352,1.05815e-16)	0.840055	0.832295
161616	(1,0)	(0.758591,3.9935e-17)	(0.758871,-4.30438e-17)	(0.755051,1.1309e-16)	0.758591	0.748861
181818	(1,0)	(0.66938,1.84625e-17)	(0.669822,-2.79298e-16)	(0.665241,-1.872e-16)	0.66938	0.657715
202020	(1,0)	(0.594916,3.55024e-18)	(0.595583,2.43979e-16)	(0.590413,6.72363e-17)	0.594916	0.581061
222222	(1,0)	(0.532501,-1.56889e-16)	(0.533467,-2.21216e-17)	(0.527916,-6.27382e-17)	0.532501	0.516303
242424	(1,0)	(0.475577,7.30975e-17)	(0.476902,-5.2969e-17)	(0.471234,5.51198e-18)	0.475577	0.457181
262626	(1,0)	(0.430087,1.49663e-16)	(0.431846,1.66392e-16)	(0.42621,1.30652e-17)	0.430087	0.409408
282828	(1,0)	(0.396435,7.17237e-17)	(0.398723,1.27298e-16)	(0.393177,7.73698e-17)	0.396435	0.373155
303030	(1,0)	(0.374372,1.30869e-17)	(0.377319,2.45507e-16)	(0.371835,1.60838e-16)	0.374372	0.347923
323232	(1,0)	(0.36886,-1.01786e-16)	(0.372708,1.21885e-16)	(0.367093,-1.57495e-16)	0.36886	0.33795
343434	(1,0)	(0.37612,-2.35817e-17)	(0.381186,5.2774e-17)	(0.375213,1.06961e-16)	0.37612	0.339233
363636	(1,0)	(0.385854,8.18728e-17)	(0.392412,-2.68384e-16)	(0.385929,-1.25297e-16)	0.385854	0.342149
383838	(1,0)	(0.393193,6.62366e-17)	(0.401456,4.35494e-17)	(0.394325,3.218e-18)	0.393193	0.342397
404040	(1,0)	(0.394427,-2.44299e-16)	(0.404504,-2.53385e-16)	(0.396622,-3.35735e-16)	0.394427	0.336911
424242	(1,0)	(0.387509,-1.82318e-16)	(0.399377,-2.86987e-16)	(0.390707,-1.78429e-16)	0.387509	0.324226
444444	(1,0)	(0.376516,-7.89236e-18)	(0.390192,-9.25908e-17)	(0.380669,-1.84074e-16)	0.376516	0.308112
464646	(1,0)	(0.362325,-7.78227e-17)	(0.377803,-1.08107e-16)	(0.367414,-1.34918e-16)	0.362325	0.289502
484848	(1,0)	(0.341451,6.72788e-17)	(0.358497,7.8565e-17)	(0.347421,1.13992e-16)	0.341451	0.265895
505051	(1,0)	(0.313601,-1.37135e-16)	(0.331808,-5.65796e-17)	(0.320358,-1.75649e-16)	0.313601	0.237524
525253	(1,0)	(0.281442,8.98841e-17)	(0.300381,8.96022e-18)	(0.288882,2.16454e-17)	0.281442	0.206902
545455	(1,0)	(0.249028,-1.1533e-17)	(0.268406,-3.13467e-17)	(0.257082,-5.38791e-17)	0.249028	0.177329
565657	(1,0)	(0.21985,1.13746e-16)	(0.239599,-3.04901e-17)	(0.228518,-8.33573e-18)	0.21985	0.15132
585859	(1,0)	(0.194385,-7.84801e-17)	(0.214512,-1.09524e-17)	(0.203683,-5.06758e-17)	0.194385	0.129027
606061	(1,0)	(0.171428,-6.7588e-17)	(0.191854,5.6634e-17)	(0.181313,2.68574e-17)	0.171428	0.109477
626263	(1,0)	(0.149156,-2.66803e-17)	(0.169566,-8.03753e-17)	(0.159454,-1.26907e-16)	0.149156	0.0914308
646465	(1,0)	(0.126903,-6.36835e-17)	(0.146799,-2.91285e-18)	(0.137323,-8.49215e-18)	0.126903	0.0744848
