0	1	1	1
20202	0.000868645	0.000868556	0.998284
40404	0.0225555	0.0221303	0.983484
60606.1	0.0231117	0.022367	0.963485
80808.1	0.0486271	0.0436909	0.956369
101010	0.179502	0.161827	0.940358
121212	0.207516	0.176366	0.896392
141414	0.0504768	0.0421105	0.832691
161616	0.151392	0.135678	0.749333
181818	0.00331584	0.00367481	0.658247
202020	0.111465	0.0775372	0.581648
222222	0.0106717	0.0162583	0.516947
242424	0.00131151	0.000149455	0.457876
262626	0.150794	0.117768	0.410159
282828	0.041179	0.00894068	0.373974
303030	0.477863	0.0809352	0.34883
323232	0.0530568	0.090523	0.338986
343434	0.0207506	0.00111903	0.340445
363636	0.0193889	0.000429241	0.343563
383838	0.0359303	0.0872158	0.344022
404040	0.00511574	45495.5	0.338734
424242	0.241278	0.0110982	0.326214
444444	0.0407238	1.84076e+13	0.310237
464646	0.176267	6.64511e-06	0.291738
484848	0.00527372	3.00176e+09	0.268181
505051	0.00702244	1.74568e-27	0.239786
525253	0.264372	1.14777e+06	0.209074
545455	0.0331504	1.17146e+09	0.179372
565657	0.175772	9.24865e-09	0.153224
585859	0.00677923	4.91037e+27	0.130796
606061	0.119733	8.03108e-29	0.111105
626263	0.301343	8.69953e-18	0.0929004
646465	0.0858934	2.19303e-06	0.0757746
666667	0.0546181	3.6786e-26	0.0605973
686869	0.105179	3.44138	0.0477188
707071	0.0292855	1.0154e-29	0.036864
727273	0.18577	7.76046e-20	0.0280346
747475	0.13875	2.29767e-84	0.0209305
767677	0.173239	6.76928e-08	0.0152394
787879	0.155738	1.27595e-30	0.0110082
808081	0.174108	2.18619e-21	0.00802719
828283	0.0746873	2.60218e-10	0.00590121
848485	0.119949	3.97275e-11	0.00441659
868687	0.112483	1.24655e-26	0.00337386
888889	0.00869894	1.17069e+51	0.002581
909091	0.00527517	3.31093e+31	0.00198176
929293	0.104226	4.73641e-26	0.00153907
949495	0.0188356	1.40943e+25	0.0011876
969697	0.00874659	4.48976e+10	0.000909177
989899	0.220904	3.29844e-16	0.000695316
1.0101e+06	0.055961	9.24556e-09	0.000521169
1.0303e+06	0.170398	8.83434e-14	0.000382591
1.05051e+06	0.011432	5.21939e+38	0.000279423
1.07071e+06	0.0354328	6.5481e-14	0.000200404
1.09091e+06	0.146765	4.73548e-20	0.000140836
1.11111e+06	0.255875	3.26307e-40	9.86269e-05
1.13131e+06	0.0407069	1.35404e+21	6.8019e-05
1.15152e+06	0.0262366	8.60957e+09	4.58983e-05
1.17172e+06	0.0429089	6.74441e-08	3.07386e-05
1.19192e+06	0.0444232	0.222986	2.01578e-05
1.21212e+06	0.0191852	4.45222	1.27936e-05
1.23232e+06	0.0348527	3.26802e+09	7.98444e-06
1.25253e+06	0.093837	3.37571e+10	4.88018e-06
1.27273e+06	0.00766152	4.95585e+23	2.89704e-06
1.29293e+06	0.00244079	2.79982e+15	1.69639e-06
1.31313e+06	0.243155	3.46283e-26	9.77871e-07
1.33333e+06	0.0346513	17.2406	5.50948e-07
1.35354e+06	0.131574	6.03496e-08	3.0951e-07
1.37374e+06	0.07376	2.27605e-10	1.74981e-07
1.39394e+06	0.0909557	1.96097e-17	9.89477e-08
1.41414e+06	0.260734	5.89053e-30	5.62631e-08
1.43434e+06	0.0198783	89799.9	3.19028e-08
1.45455e+06	0.100374	3.11824e-12	1.76971e-08
1.47475e+06	0.0581141	234.774	9.61851e-09
1.49495e+06	0.0303991	1.70912e-12	5.14345e-09
1.51515e+06	0.0730214	8.00667	2.69214e-09
1.53535e+06	0.0223618	25.4885	1.38155e-09
1.55556e+06	0.203437	1.27458e-16	6.95692e-10
1.57576e+06	0.0250782	206816	3.45061e-10
1.59596e+06	0.0215777	6.51985e-22	1.73557e-10
1.61616e+06	0.0389215	6.71642e+19	9.31872e-11
1.63636e+06	0.00191618	1.05537e+37	5.62438e-11
1.65657e+06	0.0542523	0.564103	3.88624e-11
1.67677e+06	0.00422843	1.36267e+45	2.97182e-11
1.69697e+06	0.000638809	2.61623e+64	2.38313e-11
1.71717e+06	0.023357	1.32016e+14	1.92279e-11
1.73737e+06	0.0845905	1.21167e-19	1.52904e-11
1.75758e+06	0.234761	1.87159e-45	1.19871e-11
1.77778e+06	0.120564	8.52757e-31	9.23371e-12
1.79798e+06	0.0946104	1.02423e-22	6.87621e-12
1.81818e+06	0.131011	3.72998e-30	4.93588e-12
1.83838e+06	0.11896	1.50357e-24	3.43481e-12
1.85859e+06	0.167737	2.04833e-43	2.32956e-12
1.87879e+06	0.296493	4.2532e-40	1.5775e-12
1.89899e+06	6.2942e-05	4.08112e+96	1.0852e-12
1.91919e+06	0.101375	1.43766e-22	7.48417e-13
1.93939e+06	0.0024275	4.01565e+40	5.15468e-13
1.9596e+06	0.144725	8.32772e-28	3.56109e-13
1.9798e+06	0.109247	4.46213e-31	2.44429e-13
2e+06	0.133146	2.21584e-13	1.68215e-13
