0	(1,0)	(1,0)
2000	(1,0)	(0.99852,5.91501e-14)
4000	(1,0)	(0.976655,-1.02392e-14)
6000	(1,0)	(0.887801,-1.13345e-14)
8000	(1,0)	(0.688261,-1.2842e-14)
10000	(1,0)	(0.404853,7.63621e-15)
12000	(1,0)	(0.156381,-1.93303e-14)
14000	(1,0)	(0.0335227,-3.09348e-15)
16000	(1,0)	(0.00330602,-9.45056e-17)
18000	(1,0)	(0.000122543,5.17564e-19)
20000	(1,0)	(1.38117e-06,5.97332e-21)
