0	(1,0)	(1,0)
4000	(1,0)	(0.999373,2.72467e-14)
8000	(1,0)	(0.990023,3.38305e-14)
12000	(1,0)	(0.950516,3.54306e-14)
16000	(1,0)	(0.851862,1.65353e-15)
20000	(1,0)	(0.676224,3.05862e-14)
24000	(1,0)	(0.444526,7.48124e-15)
28000	(1,0)	(0.22293,-1.27341e-14)
32000	(1,0)	(0.0774376,-1.29737e-15)
36000	(1,0)	(0.0166738,-2.22583e-15)
40000	(1,0)	(0.00196343,-1.24505e-16)
