(1,0)	(1,0)
(1,0)	(1,-4.27902e-16)
(1,0)	(1,2.83892e-16)
(1,0)	(1,8.74434e-16)
(1,0)	(1,6.35547e-15)
(1,0)	(0.999999,2.04424e-15)
(1,0)	(0.999999,-3.65696e-15)
(1,0)	(0.999997,-3.89715e-15)
(1,0)	(0.999996,2.91982e-14)
(1,0)	(0.999993,-1.21649e-15)
(1,0)	(0.999989,-2.01809e-14)
(1,0)	(0.999984,-1.35184e-14)
(1,0)	(0.999978,1.52774e-15)
(1,0)	(0.99997,-8.60065e-15)
(1,0)	(0.999959,-1.28637e-14)
(1,0)	(0.999946,3.91889e-14)
(1,0)	(0.99993,6.0019e-14)
(1,0)	(0.999911,1.58066e-14)
(1,0)	(0.999888,1.38439e-15)
(1,0)	(0.999861,-1.49525e-14)
(1,0)	(0.999829,1.31811e-14)
(1,0)	(0.999793,-1.24828e-14)
(1,0)	(0.99975,-1.98833e-14)
(1,0)	(0.999702,3.53722e-14)
(1,0)	(0.999646,-3.44195e-14)
(1,0)	(0.999583,3.21498e-14)
(1,0)	(0.999513,5.85725e-14)
(1,0)	(0.999433,-2.06705e-14)
(1,0)	(0.999345,-4.97495e-16)
(1,0)	(0.999246,-3.21228e-14)
(1,0)	(0.999136,-5.23694e-14)
(1,0)	(0.999015,-2.33076e-14)
(1,0)	(0.998882,2.91358e-14)
(1,0)	(0.998736,1.39525e-14)
(1,0)	(0.998576,-3.05415e-14)
(1,0)	(0.998401,8.70406e-16)
(1,0)	(0.99821,2.54936e-14)
(1,0)	(0.998003,5.79637e-15)
(1,0)	(0.997778,1.76214e-14)
(1,0)	(0.997536,-2.42019e-14)
(1,0)	(0.997273,3.5999e-14)
(1,0)	(0.996991,-2.66847e-14)
(1,0)	(0.996687,1.60714e-14)
(1,0)	(0.99636,-2.81859e-14)
(1,0)	(0.996011,5.61892e-14)
(1,0)	(0.995636,-3.91696e-15)
(1,0)	(0.995236,1.55706e-14)
(1,0)	(0.99481,-3.03359e-15)
(1,0)	(0.994355,-5.92092e-14)
(1,0)	(0.993871,3.32149e-14)
(1,0)	(0.993357,8.05005e-15)
(1,0)	(0.992812,8.31874e-15)
(1,0)	(0.992233,9.62242e-16)
(1,0)	(0.991621,2.18731e-14)
(1,0)	(0.990974,-4.06432e-14)
(1,0)	(0.99029,-6.51857e-15)
(1,0)	(0.989568,-5.89698e-15)
(1,0)	(0.988808,1.13563e-14)
(1,0)	(0.988006,4.71197e-14)
(1,0)	(0.987163,-5.11425e-15)
(1,0)	(0.986277,-4.21735e-14)
(1,0)	(0.985346,2.47157e-14)
(1,0)	(0.984369,9.30433e-16)
(1,0)	(0.983345,-1.12212e-14)
(1,0)	(0.982273,1.62201e-14)
(1,0)	(0.981149,-1.34803e-14)
(1,0)	(0.979975,9.49698e-15)
(1,0)	(0.978747,-9.85315e-15)
(1,0)	(0.977465,2.68212e-14)
(1,0)	(0.976126,5.54447e-15)
(1,0)	(0.974731,1.62957e-14)
(1,0)	(0.973276,-1.47355e-14)
(1,0)	(0.971761,2.4412e-14)
(1,0)	(0.970184,4.54485e-14)
(1,0)	(0.968544,1.28423e-15)
(1,0)	(0.966838,3.77854e-14)
(1,0)	(0.965067,5.6044e-14)
(1,0)	(0.963227,5.63436e-15)
(1,0)	(0.961319,-5.45179e-15)
(1,0)	(0.959339,-1.8598e-14)
(1,0)	(0.957288,2.85019e-15)
(1,0)	(0.955162,-5.53983e-15)
(1,0)	(0.952962,-9.43642e-15)
(1,0)	(0.950685,-2.21017e-14)
(1,0)	(0.94833,-7.46686e-15)
(1,0)	(0.945896,1.53528e-14)
(1,0)	(0.943381,1.00016e-14)
(1,0)	(0.940784,2.09106e-14)
(1,0)	(0.938103,-2.79514e-14)
(1,0)	(0.935338,-4.49094e-14)
(1,0)	(0.932486,-4.18924e-14)
(1,0)	(0.929547,3.05635e-14)
(1,0)	(0.92652,1.52015e-14)
(1,0)	(0.923402,-1.70584e-14)
(1,0)	(0.920194,1.08318e-15)
(1,0)	(0.916893,2.11545e-14)
(1,0)	(0.913499,-1.20578e-14)
(1,0)	(0.910011,1.61891e-14)
(1,0)	(0.906427,-1.24842e-14)
(1,0)	(0.902747,-1.16949e-14)
(1,0)	(0.898969,-3.32871e-16)
