0	1	1	1
20202	0.000868645	3.97771e-145	0.998284
40404	0.0225555	5.71464e-71	0.983484
60606.1	0.0231117	1.43564e-78	0.963485
80808.1	0.0486271	1.80799e-57	0.956369
101010	0.179502	5.96364e-37	0.940358
121212	0.207516	4.12761e-31	0.896392
141414	0.0504768	2.48088e-62	0.832691
161616	0.151392	6.94048e-40	0.749333
181818	0.00331584	2.53549e-111	0.658247
202020	0.111465	1.65455e-44	0.581648
222222	0.0106717	1.9985e-85	0.516947
242424	0.00131151	3.36032e-129	0.457876
262626	0.150794	9.60129e-37	0.410159
282828	0.041179	2.97019e-67	0.373974
303030	0.477863	5.04127e-16	0.34883
323232	0.0530568	1.70765e-61	0.338986
343434	0.0207506	9.31683e-74	0.340445
363636	0.0193889	1.77685e-85	0.343563
383838	0.0359303	1.9558e-65	0.344022
404040	0.00511574	4.89973e-105	0.338734
424242	0.241278	9.14689e-30	0.326214
444444	0.0407238	4.57572e-55	0.310237
464646	0.176267	3.50203e-39	0.291738
484848	0.00527372	2.89675e-91	0.268181
505051	0.00702244	7.44609e-118	0.239786
525253	0.264372	1.78441e-21	0.209074
545455	0.0331504	5.38691e-54	0.179372
565657	0.175772	1.12406e-42	0.153224
585859	0.00677923	1.08265e-62	0.130796
606061	0.119733	1.88713e-70	0.111105
626263	0.301343	5.90131e-42	0.0929004
646465	0.0858934	5.56046e-53	0.0757746
666667	0.0546181	3.30649e-82	0.0605973
686869	0.105179	3.23111e-43	0.0477188
707071	0.0292855	6.16619e-101	0.036864
727273	0.18577	1.44885e-53	0.0280346
747475	0.13875	7.16597e-122	0.0209305
767677	0.173239	3.87703e-40	0.0152394
787879	0.155738	3.58554e-66	0.0110082
808081	0.174108	7.00695e-54	0.00802719
828283	0.0746873	3.7157e-64	0.00590121
848485	0.119949	4.40032e-50	0.00441659
868687	0.112483	3.99963e-71	0.00337386
888889	0.00869894	1.27302e-35	0.002581
909091	0.00527517	1.92904e-68	0.00198176
929293	0.104226	3.21924e-72	0.00153907
949495	0.0188356	4.05133e-50	0.0011876
969697	0.00874659	1.13368e-77	0.000909177
989899	0.220904	6.80868e-46	0.000695316
1.0101e+06	0.055961	1.17229e-63	0.000521169
1.0303e+06	0.170398	1.00986e-48	0.000382591
1.05051e+06	0.011432	5.6427e-49	0.000279423
1.07071e+06	0.0354328	3.23923e-75	0.000200404
1.09091e+06	0.146765	2.02247e-59	0.000140836
1.11111e+06	0.255875	2.9181e-66	9.86269e-05
1.13131e+06	0.0407069	2.96959e-41	6.8019e-05
1.15152e+06	0.0262366	1.38163e-64	4.58983e-05
1.17172e+06	0.0429089	1.82249e-66	3.07386e-05
1.19192e+06	0.0444232	3.97557e-67	2.01578e-05
1.21212e+06	0.0191852	4.34816e-72	1.27936e-05
1.23232e+06	0.0348527	1.99365e-55	7.98444e-06
1.25253e+06	0.093837	1.75591e-39	4.88018e-06
1.27273e+06	0.00766152	1.63605e-65	2.89704e-06
1.29293e+06	0.00244079	5.92939e-103	1.69639e-06
1.31313e+06	0.243155	1.37902e-53	9.77871e-07
1.33333e+06	0.0346513	1.81927e-62	5.50948e-07
1.35354e+06	0.131574	3.61631e-50	3.0951e-07
1.37374e+06	0.07376	1.26492e-61	1.74981e-07
1.39394e+06	0.0909557	2.25277e-63	9.89477e-08
1.41414e+06	0.260734	1.40039e-55	5.62631e-08
1.43434e+06	0.0198783	7.56868e-72	3.19028e-08
1.45455e+06	0.100374	5.57171e-61	1.76971e-08
1.47475e+06	0.0581141	1.52571e-53	9.61851e-09
1.49495e+06	0.0303991	6.36721e-78	5.14345e-09
1.51515e+06	0.0730214	3.50234e-48	2.69214e-09
1.53535e+06	0.0223618	7.13122e-70	1.38155e-09
1.55556e+06	0.203437	1.42679e-49	6.95692e-10
1.57576e+06	0.0250782	8.53422e-68	3.45061e-10
1.59596e+06	0.0215777	2.79587e-103	1.73557e-10
1.61616e+06	0.0389215	3.17941e-48	9.31872e-11
1.63636e+06	0.00191618	6.90919e-86	5.62438e-11
1.65657e+06	0.0542523	2.43531e-61	3.88624e-11
1.67677e+06	0.00422843	4.99238e-64	2.97182e-11
1.69697e+06	0.000638809	1.81495e-76	2.38313e-11
1.71717e+06	0.023357	1.6836e-61	1.92279e-11
1.73737e+06	0.0845905	5.63846e-66	1.52904e-11
1.75758e+06	0.234761	2.02479e-74	1.19871e-11
1.77778e+06	0.120564	2.47525e-70	9.23371e-12
1.79798e+06	0.0946104	1.76878e-67	6.87621e-12
1.81818e+06	0.131011	4.57156e-68	4.93588e-12
1.83838e+06	0.11896	5.53221e-66	3.43481e-12
1.85859e+06	0.167737	2.76423e-78	2.32956e-12
1.87879e+06	0.296493	4.80508e-63	1.5775e-12
1.89899e+06	6.2942e-05	1.61776e-82	1.0852e-12
1.91919e+06	0.101375	3.49366e-68	7.48417e-13
1.93939e+06	0.0024275	2.3476e-74	5.15468e-13
1.9596e+06	0.144725	4.35955e-64	3.56109e-13
1.9798e+06	0.109247	4.79549e-76	2.44429e-13
2e+06	0.133146	1.68925e-51	1.68215e-13
