2.11875	2.11875	1.27125
2.11875	2.11875	0.70625
1.83625	1.83625	1.27125
2.40125	2.11875	0.98875
1.83625	1.55375	0.98875
1.83625	2.40125	0.70625
1.55375	2.11875	1.27125
1.55375	2.11875	0.70625
1.83625	2.11875	1.55375
2.11875	1.83625	1.55375
1.83625	2.11875	0.42375
2.40125	2.40125	1.27125
2.11875	2.40125	1.55375
2.40125	2.11875	1.55375
1.55375	1.55375	0.70625
1.83625	2.68375	0.98875
2.68375	1.83625	0.98875
2.11875	1.27125	0.98875
2.68375	2.11875	1.27125
2.11875	2.68375	1.27125
1.83625	1.55375	0.42375
1.27125	1.83625	1.27125
1.83625	1.27125	0.70625
1.27125	1.55375	0.98875
1.55375	1.27125	0.98875
1.55375	2.68375	1.27125
1.83625	1.83625	0.14125
2.11875	1.27125	1.55375
2.40125	1.83625	1.83625
1.55375	2.11875	1.83625
2.40125	2.40125	1.83625
2.96625	1.83625	1.27125
1.83625	2.96625	1.27125
1.55375	1.27125	1.55375
0.98875	1.83625	0.98875
1.83625	0.98875	0.98875
1.55375	1.27125	0.42375
1.55375	1.55375	1.83625
2.11875	0.98875	1.27125
0.98875	2.11875	1.27125
1.55375	1.55375	0.14125
2.11875	2.68375	1.83625
2.96625	2.11875	1.55375
1.83625	1.27125	1.83625
1.27125	1.83625	1.83625
1.83625	2.11875	2.11875
1.55375	0.98875	1.27125
0.98875	1.55375	1.27125
2.68375	1.27125	1.55375
1.55375	0.98875	0.70625
1.83625	0.98875	1.55375
1.27125	2.40125	1.83625
2.40125	2.11875	2.11875
2.11875	2.40125	2.11875
1.55375	2.96625	1.55375
1.83625	1.55375	2.11875
2.40125	0.98875	1.55375
0.98875	1.27125	0.98875
2.40125	1.55375	2.11875
2.68375	2.68375	1.83625
1.83625	2.96625	1.83625
0.98875	2.11875	1.83625
2.68375	1.83625	2.11875
1.83625	2.68375	2.11875
0.70625	1.83625	1.27125
1.83625	0.70625	1.27125
2.40125	2.96625	1.83625
1.27125	2.11875	2.11875
1.27125	1.27125	0.14125
1.27125	0.98875	1.55375
1.55375	0.70625	0.98875
2.40125	2.68375	2.11875
0.98875	1.27125	0.42375
3.24875	1.83625	1.55375
0.98875	1.55375	1.83625
1.55375	1.27125	2.11875
1.27125	1.55375	2.11875
2.11875	2.11875	2.40125
2.11875	0.70625	1.55375
1.83625	1.83625	2.40125
0.98875	0.98875	1.27125
1.83625	2.40125	2.40125
1.27125	2.96625	1.83625
2.96625	1.27125	1.83625
2.96625	2.11875	2.11875
3.24875	2.11875	1.83625
0.70625	1.27125	1.27125
1.55375	1.55375	2.40125
2.96625	1.55375	2.11875
1.55375	2.96625	2.11875
0.70625	1.83625	1.83625
1.83625	0.70625	1.83625
2.40125	0.98875	2.11875
2.68375	2.11875	2.40125
2.11875	2.68375	2.40125
3.24875	1.55375	1.83625
1.55375	3.24875	1.83625
1.83625	1.27125	2.40125
1.27125	1.83625	2.40125
2.40125	0.70625	1.83625
2.68375	1.55375	2.40125
2.96625	2.68375	2.11875
2.68375	2.96625	2.11875
2.40125	1.27125	2.40125
1.27125	2.40125	2.40125
0.98875	0.70625	0.98875
0.70625	0.98875	0.98875
1.55375	0.42375	1.27125
0.98875	1.27125	2.11875
1.27125	0.98875	2.11875
0.42375	1.83625	1.55375
1.83625	0.42375	1.55375
1.83625	2.11875	2.68375
2.96625	1.83625	2.40125
1.83625	2.96625	2.40125
0.70625	2.11875	2.11875
2.11875	0.70625	2.11875
2.40125	3.24875	2.11875
2.11875	0.98875	2.40125
0.70625	0.98875	1.55375
0.98875	0.70625	1.55375
2.11875	2.40125	2.68375
2.40125	2.11875	2.68375
0.42375	1.27125	0.98875
1.27125	1.27125	2.40125
0.98875	0.70625	0.42375
2.40125	2.96625	2.40125
1.55375	1.83625	2.68375
1.83625	1.55375	2.68375
3.53125	1.83625	1.83625
1.55375	0.98875	2.40125
0.98875	1.55375	2.40125
1.55375	2.40125	2.68375
2.40125	1.55375	2.68375
2.11875	0.42375	1.83625
1.27125	0.42375	1.55375
0.42375	1.27125	1.55375
1.83625	2.68375	2.68375
1.27125	2.11875	2.68375
2.11875	1.27125	2.68375
0.42375	1.55375	1.83625
0.70625	0.70625	1.27125
2.11875	3.24875	2.40125
3.24875	2.11875	2.40125
1.27125	1.55375	2.68375
1.55375	1.27125	2.68375
3.53125	2.11875	2.11875
1.83625	0.70625	2.40125
2.96625	2.96625	2.40125
1.83625	0.98875	2.68375
0.98875	1.83625	2.68375
2.11875	2.11875	2.96625
1.83625	2.40125	2.96625
0.14125	1.27125	1.27125
1.27125	0.14125	1.27125
2.11875	1.55375	2.96625
1.55375	2.11875	2.96625
0.70625	0.70625	0.14125
0.70625	0.42375	0.98875
