(1,0)	(0.0634874,1.04935e-18)	(0.0990557,-8.00456e-17)	0.0634874	1.73362e-11
(1,0)	(0.0579749,3.8193e-17)	(0.0924103,-1.80021e-16)	0.0579749	1.37594e-11
(1,0)	(0.0527798,-3.0809e-18)	(0.0860051,4.64338e-17)	0.0527798	1.0766e-11
(1,0)	(0.047912,4.61101e-17)	(0.0798656,-1.67723e-16)	0.047912	8.27694e-12
(1,0)	(0.0433885,7.63309e-18)	(0.0740332,-6.39634e-17)	0.0433884	6.15165e-12
(1,0)	(0.0392127,-9.04166e-18)	(0.0685314,8.21235e-17)	0.0392127	4.40708e-12
(1,0)	(0.0353649,2.20785e-17)	(0.0633455,-4.65168e-17)	0.0353649	3.06076e-12
(1,0)	(0.0318085,-6.84824e-18)	(0.0584294,8.77261e-17)	0.0318086	2.07175e-12
(1,0)	(0.0285074,-5.51019e-18)	(0.0537341,7.29584e-17)	0.0285074	1.40012e-12
(1,0)	(0.0254425,-3.06302e-17)	(0.0492397,1.30374e-16)	0.0254425	9.61249e-13
(1,0)	(0.0226176,2.25911e-17)	(0.0449694,-4.9348e-17)	0.0226177	6.61603e-13
(1,0)	(0.0200504,1.2125e-17)	(0.0409783,9.73539e-19)	0.0200504	4.54757e-13
(1,0)	(0.0177566,4.4426e-18)	(0.037324,2.69282e-17)	0.0177566	3.13531e-13
(1,0)	(0.0157364,-8.84849e-18)	(0.0340378,1.06625e-16)	0.0157364	2.14768e-13
(1,0)	(0.013971,6.18146e-18)	(0.0311119,-1.10363e-17)	0.013971	1.47501e-13
