0	(1,0)	(1,0)
2000	(1,0)	(0.998007,1.05074e-13)
4000	(1,0)	(0.968666,5.10406e-16)
6000	(1,0)	(0.851754,-2.81246e-14)
8000	(1,0)	(0.604103,-2.38766e-14)
10000	(1,0)	(0.294982,1.25565e-14)
12000	(1,0)	(0.0814738,-1.33543e-14)
14000	(1,0)	(0.010115,-1.24065e-15)
16000	(1,0)	(0.000436249,-1.53167e-17)
18000	(1,0)	(4.94203e-06,-9.65213e-20)
20000	(1,0)	(1.09438e-08,7.69352e-23)
