(1,0)	(1,0)	(1,0)	1	1
(1,0)	(0.998284,-5.83944e-16)	(0.998284,-5.83944e-16)	0.998284	0.998281
(1,0)	(0.983484,-2.59333e-16)	(0.983484,-2.59333e-16)	0.983484	0.983466
(1,0)	(0.963485,-1.93017e-16)	(0.963485,-1.93017e-16)	0.963485	0.963431
(1,0)	(0.956369,-1.16999e-15)	(0.956369,-1.16999e-15)	0.956369	0.956251
(1,0)	(0.940358,-1.85284e-15)	(0.940358,-1.85284e-15)	0.940358	0.940151
(1,0)	(0.896392,-1.13183e-15)	(0.896392,-1.13183e-15)	0.896392	0.896089
(1,0)	(0.832691,-3.65067e-16)	(0.832691,-3.65067e-16)	0.832691	0.832295
(1,0)	(0.749333,-2.17306e-17)	(0.749333,-2.17306e-17)	0.749333	0.748861
(1,0)	(0.658247,2.83607e-16)	(0.658247,2.83607e-16)	0.658247	0.657715
(1,0)	(0.581648,-1.62426e-15)	(0.581648,-1.62426e-15)	0.581648	0.581061
(1,0)	(0.516947,-5.52343e-16)	(0.516947,-5.52343e-16)	0.516947	0.516303
(1,0)	(0.457876,6.86069e-16)	(0.457876,6.86069e-16)	0.457876	0.457181
(1,0)	(0.410159,1.57638e-16)	(0.410159,1.57638e-16)	0.410159	0.409408
(1,0)	(0.373974,-1.60153e-16)	(0.373974,-1.60153e-16)	0.373974	0.373155
(1,0)	(0.34883,-2.42283e-16)	(0.34883,-2.42283e-16)	0.34883	0.347923
(1,0)	(0.338986,9.05e-17)	(0.338986,9.05e-17)	0.338986	0.33795
(1,0)	(0.340445,5.04328e-17)	(0.340445,5.04328e-17)	0.340445	0.339233
(1,0)	(0.343563,-2.5889e-16)	(0.343563,-2.5889e-16)	0.343563	0.342149
(1,0)	(0.344022,1.63557e-16)	(0.344022,1.63557e-16)	0.344022	0.342397
(1,0)	(0.338734,5.67654e-16)	(0.338734,5.67654e-16)	0.338734	0.336911
(1,0)	(0.326214,-1.01175e-15)	(0.326214,-1.01175e-15)	0.326214	0.324226
(1,0)	(0.310237,2.61121e-16)	(0.310237,2.61121e-16)	0.310237	0.308112
(1,0)	(0.291738,-4.7185e-16)	(0.291738,-4.7185e-16)	0.291738	0.289502
(1,0)	(0.268181,-5.70858e-16)	(0.268181,-5.70858e-16)	0.268181	0.265895
(1,0)	(0.239786,-2.48786e-16)	(0.239786,-2.48786e-16)	0.239786	0.237524
(1,0)	(0.209074,1.84638e-16)	(0.209074,1.84638e-16)	0.209074	0.206902
(1,0)	(0.179372,3.1398e-16)	(0.179372,3.1398e-16)	0.179372	0.177329
(1,0)	(0.153224,3.21828e-16)	(0.153224,3.21828e-16)	0.153224	0.15132
(1,0)	(0.130796,1.53279e-16)	(0.130796,1.53279e-16)	0.130796	0.129027
(1,0)	(0.111105,-3.07928e-16)	(0.111105,-3.07928e-16)	0.111105	0.109477
(1,0)	(0.0929004,-2.07125e-16)	(0.0929004,-2.07125e-16)	0.0929004	0.0914308
(1,0)	(0.0757746,2.36593e-16)	(0.0757746,2.36593e-16)	0.0757746	0.0744848
(1,0)	(0.0605973,1.75692e-18)	(0.0605973,1.75692e-18)	0.0605973	0.0594913
(1,0)	(0.0477188,1.97485e-16)	(0.0477188,1.97485e-16)	0.0477188	0.0467876
(1,0)	(0.036864,-4.48976e-17)	(0.036864,-4.48976e-17)	0.036864	0.0360971
(1,0)	(0.0280346,6.4386e-17)	(0.0280346,6.4386e-17)	0.0280346	0.0274145
(1,0)	(0.0209305,1.27476e-17)	(0.0209305,1.27476e-17)	0.0209305	0.0204395
(1,0)	(0.0152394,-2.19513e-18)	(0.0152394,-2.19513e-18)	0.0152394	0.0148611
(1,0)	(0.0110082,1.83801e-17)	(0.0110082,1.83801e-17)	0.0110082	0.0107198
(1,0)	(0.00802719,1.46047e-18)	(0.00802719,1.46047e-18)	0.00802719	0.0078057
(1,0)	(0.00590121,1.41949e-17)	(0.00590121,1.41949e-17)	0.00590121	0.00573007
(1,0)	(0.00441659,1.13891e-17)	(0.00441659,1.13891e-17)	0.00441659	0.00428221
(1,0)	(0.00337386,-2.8345e-18)	(0.00337386,-2.8345e-18)	0.00337386	0.00326636
(1,0)	(0.002581,-2.87193e-18)	(0.002581,-2.87193e-18)	0.002581	0.00249501
(1,0)	(0.00198176,1.22417e-18)	(0.00198176,1.22417e-18)	0.00198176	0.00191284
(1,0)	(0.00153907,-4.92661e-19)	(0.00153907,-4.92661e-19)	0.00153907	0.00148328
(1,0)	(0.0011876,-1.93472e-18)	(0.0011876,-1.93472e-18)	0.0011876	0.00114279
(1,0)	(0.000909177,-1.27008e-19)	(0.000909177,-1.27008e-19)	0.000909177	0.000873517
(1,0)	(0.000695316,-1.15868e-18)	(0.000695316,-1.15868e-18)	0.000695316	0.000667003
(1,0)	(0.00052117,1.40394e-18)	(0.00052117,1.40394e-18)	0.000521169	0.000499163
(1,0)	(0.000382591,-5.31628e-19)	(0.000382591,-5.31628e-19)	0.000382591	0.000365859
(1,0)	(0.000279423,9.39431e-19)	(0.000279423,9.39431e-19)	0.000279423	0.000266781
(1,0)	(0.000200404,2.40117e-19)	(0.000200404,2.40117e-19)	0.000200404	0.000191033
(1,0)	(0.000140836,3.36813e-20)	(0.000140836,3.36813e-20)	0.000140836	0.000134037
(1,0)	(9.86269e-05,2.61431e-19)	(9.86269e-05,2.61431e-19)	9.86269e-05	9.37162e-05
(1,0)	(6.80191e-05,1.58512e-19)	(6.80191e-05,1.58512e-19)	6.8019e-05	6.45292e-05
(1,0)	(4.58983e-05,-4.1638e-20)	(4.58983e-05,-4.1638e-20)	4.58983e-05	4.34738e-05
(1,0)	(3.07386e-05,-1.99701e-20)	(3.07386e-05,-1.99701e-20)	3.07386e-05	2.90681e-05
(1,0)	(2.01577e-05,-4.57131e-20)	(2.01577e-05,-4.57131e-20)	2.01578e-05	1.90314e-05
(1,0)	(1.27936e-05,3.03417e-20)	(1.27936e-05,3.03417e-20)	1.27936e-05	1.20591e-05
(1,0)	(7.98444e-06,-1.40806e-20)	(7.98444e-06,-1.40806e-20)	7.98444e-06	7.51378e-06
(1,0)	(4.88018e-06,-1.87685e-21)	(4.88018e-06,-1.87685e-21)	4.88018e-06	4.58496e-06
(1,0)	(2.89704e-06,-2.24715e-21)	(2.89704e-06,-2.24715e-21)	2.89704e-06	2.71728e-06
(1,0)	(1.69639e-06,1.01174e-21)	(1.69639e-06,1.01174e-21)	1.69639e-06	1.58848e-06
(1,0)	(9.77871e-07,-9.30279e-22)	(9.77871e-07,-9.30279e-22)	9.77871e-07	9.1413e-07
(1,0)	(5.50948e-07,1.45182e-21)	(5.50948e-07,1.45182e-21)	5.50948e-07	5.14165e-07
(1,0)	(3.0951e-07,9.19482e-22)	(3.0951e-07,9.19482e-22)	3.0951e-07	2.88354e-07
(1,0)	(1.74981e-07,2.52742e-22)	(1.74981e-07,2.52742e-22)	1.74981e-07	1.62741e-07
(1,0)	(9.89477e-08,-3.30954e-22)	(9.89477e-08,-3.30954e-22)	9.89477e-08	9.18666e-08
(1,0)	(5.62631e-08,3.30073e-23)	(5.62631e-08,3.30073e-23)	5.62631e-08	5.21456e-08
(1,0)	(3.19028e-08,2.2976e-23)	(3.19028e-08,2.2976e-23)	3.19028e-08	2.95163e-08
(1,0)	(1.76971e-08,-2.21183e-23)	(1.76971e-08,-2.21183e-23)	1.76971e-08	1.63444e-08
(1,0)	(9.61851e-09,2.37237e-23)	(9.61851e-09,2.37237e-23)	9.61851e-09	8.86754e-09
(1,0)	(5.14346e-09,4.58226e-25)	(5.14346e-09,4.58226e-25)	5.14345e-09	4.7334e-09
(1,0)	(2.69214e-09,5.88858e-24)	(2.69214e-09,5.88858e-24)	2.69214e-09	2.47305e-09
(1,0)	(1.38155e-09,-1.52802e-24)	(1.38155e-09,-1.52802e-24)	1.38155e-09	1.26682e-09
(1,0)	(6.95692e-10,-7.32075e-25)	(6.95692e-10,-7.32075e-25)	6.95692e-10	6.36754e-10
(1,0)	(3.45061e-10,-1.8633e-25)	(3.45061e-10,-1.8633e-25)	3.45061e-10	3.15248e-10
(1,0)	(1.73557e-10,2.47989e-25)	(1.73557e-10,2.47989e-25)	1.73557e-10	1.58268e-10
(1,0)	(9.31872e-11,7.40962e-26)	(9.31872e-11,7.40962e-26)	9.31872e-11	8.48199e-11
(1,0)	(5.62438e-11,-6.22454e-25)	(5.62438e-11,-6.22454e-25)	5.62438e-11	5.10978e-11
(1,0)	(3.88624e-11,-9.73113e-27)	(3.88624e-11,-9.73113e-27)	3.88624e-11	3.52402e-11
(1,0)	(2.97182e-11,5.66563e-26)	(2.97182e-11,5.66563e-26)	2.97182e-11	2.68972e-11
(1,0)	(2.38313e-11,-2.62771e-26)	(2.38313e-11,-2.62771e-26)	2.38313e-11	2.1528e-11
(1,0)	(1.92279e-11,3.39815e-28)	(1.92279e-11,3.39815e-28)	1.92279e-11	1.73362e-11
(1,0)	(1.52904e-11,-5.41521e-26)	(1.52904e-11,-5.41521e-26)	1.52904e-11	1.37594e-11
(1,0)	(1.19871e-11,-2.25827e-27)	(1.19871e-11,-2.25827e-27)	1.19871e-11	1.0766e-11
(1,0)	(9.23371e-12,-3.02635e-26)	(9.23371e-12,-3.02635e-26)	9.23371e-12	8.27694e-12
(1,0)	(6.87621e-12,1.48061e-26)	(6.87621e-12,1.48061e-26)	6.87621e-12	6.15165e-12
(1,0)	(4.93588e-12,6.85457e-27)	(4.93588e-12,6.85457e-27)	4.93588e-12	4.40708e-12
(1,0)	(3.43481e-12,-5.65563e-27)	(3.43481e-12,-5.65563e-27)	3.43481e-12	3.06076e-12
(1,0)	(2.32956e-12,1.81816e-27)	(2.32956e-12,1.81816e-27)	2.32956e-12	2.07175e-12
(1,0)	(1.5775e-12,-1.69894e-27)	(1.5775e-12,-1.69894e-27)	1.5775e-12	1.40012e-12
(1,0)	(1.0852e-12,2.96557e-28)	(1.0852e-12,2.96557e-28)	1.0852e-12	9.61249e-13
(1,0)	(7.48418e-13,-1.33063e-27)	(7.48418e-13,-1.33063e-27)	7.48417e-13	6.61603e-13
(1,0)	(5.15467e-13,2.55755e-28)	(5.15467e-13,2.55755e-28)	5.15468e-13	4.54757e-13
(1,0)	(3.56109e-13,1.26195e-27)	(3.56109e-13,1.26195e-27)	3.56109e-13	3.13531e-13
(1,0)	(2.44429e-13,7.60118e-28)	(2.44429e-13,7.60118e-28)	2.44429e-13	2.14768e-13
(1,0)	(1.68215e-13,-2.80643e-28)	(1.68215e-13,-2.80643e-28)	1.68215e-13	1.47501e-13
