1.23232e+06	(1,0)	(2.76029e-05,6.89404e-21)	(0.000596495,-7.47367e-19)	(2.59595e-09,9.08317e-24)	2.76029e-05	7.51378e-06
1.25253e+06	(1,0)	(1.77519e-05,3.26246e-21)	(0.000459866,-9.9985e-19)	(1.93602e-09,2.6779e-24)	1.77519e-05	4.58496e-06
1.27273e+06	(1,0)	(1.10989e-05,-1.6187e-21)	(0.000348648,-1.84272e-19)	(1.8567e-09,2.0668e-24)	1.10989e-05	2.71728e-06
1.29293e+06	(1,0)	(6.85116e-06,6.54596e-21)	(0.000264307,-9.7289e-19)	(2.1325e-09,1.57989e-23)	6.85116e-06	1.58848e-06
1.31313e+06	(1,0)	(4.1669e-06,-1.27299e-21)	(0.000200151,7.72293e-20)	(2.67547e-09,-6.48908e-24)	4.1669e-06	9.1413e-07
1.33333e+06	(1,0)	(2.47902e-06,2.93328e-21)	(0.000150434,-1.68769e-19)	(3.39259e-09,1.02338e-23)	2.47902e-06	5.14165e-07
1.35354e+06	(1,0)	(1.47163e-06,3.64488e-22)	(0.000114567,-8.69541e-20)	(4.23905e-09,1.14833e-23)	1.47163e-06	2.88354e-07
1.37374e+06	(1,0)	(8.79791e-07,2.51788e-22)	(8.93534e-05,1.09799e-19)	(5.15255e-09,-8.85233e-24)	8.79792e-07	1.62741e-07
1.39394e+06	(1,0)	(5.26469e-07,-4.53683e-22)	(7.1093e-05,1.06413e-19)	(6.00507e-09,-1.14225e-23)	5.26469e-07	9.18666e-08
1.41414e+06	(1,0)	(3.1703e-07,5.8437e-23)	(5.81921e-05,-3.42314e-20)	(6.72606e-09,2.55891e-24)	3.1703e-07	5.21456e-08
1.43434e+06	(1,0)	(1.90525e-07,2.96759e-23)	(4.8779e-05,-3.39029e-20)	(7.2018e-09,3.99836e-24)	1.90525e-07	2.95163e-08
1.45455e+06	(1,0)	(1.12102e-07,6.56773e-23)	(4.12496e-05,1.0415e-20)	(7.28493e-09,2.7778e-23)	1.12102e-07	1.63444e-08
1.47475e+06	(1,0)	(6.46727e-08,-4.64802e-23)	(3.53982e-05,3.53158e-20)	(7.00787e-09,-9.79789e-24)	6.46727e-08	8.86754e-09
1.49495e+06	(1,0)	(3.67346e-08,-4.62404e-24)	(3.111e-05,-7.94139e-21)	(6.47628e-09,1.15823e-23)	3.67346e-08	4.7334e-09
1.51515e+06	(1,0)	(2.04368e-08,-4.27543e-23)	(2.80119e-05,-1.74329e-20)	(5.77489e-09,6.58405e-24)	2.04368e-08	2.47305e-09
1.53535e+06	(1,0)	(1.11547e-08,-5.25325e-25)	(2.60056e-05,-2.87627e-20)	(4.99718e-09,8.98069e-24)	1.11547e-08	1.26682e-09
1.55556e+06	(1,0)	(5.97775e-09,2.45098e-24)	(2.49302e-05,3.62154e-20)	(4.18909e-09,-3.68274e-24)	5.97775e-09	6.36754e-10
1.57576e+06	(1,0)	(3.15728e-09,-5.77182e-24)	(2.45258e-05,8.06422e-20)	(3.39463e-09,8.17855e-24)	3.15728e-09	3.15248e-10
1.59596e+06	(1,0)	(1.6921e-09,-5.23268e-24)	(2.46638e-05,7.22939e-20)	(2.67752e-09,-6.22385e-24)	1.6921e-09	1.58268e-10
1.61616e+06	(1,0)	(9.68673e-10,1.32115e-24)	(2.49966e-05,-2.28988e-20)	(2.07488e-09,5.10192e-24)	9.68673e-10	8.48199e-11
1.63636e+06	(1,0)	(6.23725e-10,-1.98031e-25)	(2.47953e-05,-2.99352e-21)	(1.60295e-09,-5.16018e-24)	6.23726e-10	5.10978e-11
1.65657e+06	(1,0)	(4.60035e-10,-1.06259e-24)	(2.35215e-05,7.55128e-20)	(1.2451e-09,-3.11355e-24)	4.60036e-10	3.52402e-11
1.67677e+06	(1,0)	(3.75728e-10,1.42923e-24)	(2.13391e-05,-9.66506e-20)	(9.60673e-10,-1.27815e-25)	3.75728e-10	2.68972e-11
1.69697e+06	(1,0)	(3.22011e-10,-1.22173e-24)	(1.88797e-05,3.70291e-20)	(7.3009e-10,2.02922e-24)	3.22011e-10	2.1528e-11
1.71717e+06	(1,0)	(2.77846e-10,3.84145e-25)	(1.66007e-05,4.24914e-21)	(5.48077e-10,-5.6662e-25)	2.77846e-10	1.73362e-11
1.73737e+06	(1,0)	(2.36431e-10,-5.45905e-25)	(1.46689e-05,2.0462e-20)	(4.05886e-10,7.48736e-26)	2.36431e-10	1.37594e-11
1.75758e+06	(1,0)	(1.98461e-10,2.88594e-25)	(1.31989e-05,-3.19553e-20)	(2.99008e-10,2.23865e-25)	1.98461e-10	1.0766e-11
1.77778e+06	(1,0)	(1.63781e-10,4.0813e-25)	(1.20948e-05,-1.98304e-20)	(2.21827e-10,-4.18271e-25)	1.63781e-10	8.27694e-12
1.79798e+06	(1,0)	(1.30751e-10,-7.67251e-26)	(1.10838e-05,1.1788e-20)	(1.64313e-10,5.38698e-25)	1.30751e-10	6.15165e-12
1.81818e+06	(1,0)	(1.00683e-10,-1.77551e-25)	(1.00977e-05,1.58806e-20)	(1.20493e-10,-2.12579e-25)	1.00683e-10	4.40708e-12
1.83838e+06	(1,0)	(7.52137e-11,-3.1009e-26)	(9.16937e-06,-4.15804e-21)	(8.77983e-11,3.06701e-25)	7.52137e-11	3.06076e-12
1.85859e+06	(1,0)	(5.47966e-11,5.32541e-26)	(8.30155e-06,-2.78411e-22)	(6.37789e-11,-1.21192e-25)	5.47966e-11	2.07175e-12
1.87879e+06	(1,0)	(3.98864e-11,1.51754e-26)	(7.64885e-06,1.39751e-22)	(4.68941e-11,2.91783e-26)	3.98864e-11	1.40012e-12
1.89899e+06	(1,0)	(2.95138e-11,4.03316e-26)	(7.29363e-06,-2.31137e-21)	(3.54118e-11,5.74806e-27)	2.95138e-11	9.61249e-13
1.91919e+06	(1,0)	(2.19075e-11,1.49039e-27)	(7.08885e-06,5.43319e-21)	(2.71956e-11,-7.64801e-26)	2.19075e-11	6.61603e-13
1.93939e+06	(1,0)	(1.62487e-11,1.23217e-26)	(6.97976e-06,1.164e-21)	(2.11301e-11,2.1959e-26)	1.62487e-11	4.54757e-13
1.9596e+06	(1,0)	(1.20951e-11,-2.21912e-27)	(6.99817e-06,1.08659e-20)	(1.66617e-11,-3.14026e-26)	1.20951e-11	3.13531e-13
1.9798e+06	(1,0)	(8.95003e-12,2.73685e-27)	(7.06763e-06,1.13562e-20)	(1.31762e-11,-4.0303e-26)	8.95002e-12	2.14768e-13
2e+06	(1,0)	(6.64388e-12,6.99067e-28)	(7.23801e-06,-6.05651e-21)	(1.04391e-11,3.48727e-27)	6.64388e-12	1.47501e-13
