0.0 1.0
20202.020202 0.999520636692
40404.040404 0.994654036375
60606.0606061 0.984973346592
80808.0808081 0.979670528221
101010.10101 0.983508099708
121212.121212 0.989150028343
141414.141414 0.989357725469
161616.161616 0.984297839638
181818.181818 0.974591552287
202020.20202 0.959646876419
222222.222222 0.942435969596
242424.242424 0.926477101317
262626.262626 0.911698457768
282828.282828 0.8969788796
303030.30303 0.880354054862
323232.323232 0.857981885658
343434.343434 0.82974430976
363636.363636 0.801100999257
383838.383838 0.773981141655
404040.40404 0.744413139281
424242.424242 0.712266209048
444444.444444 0.681919715976
464646.464646 0.652447996352
484848.484848 0.619197959954
505050.505051 0.583477227503
525252.525253 0.549433380567
545454.545455 0.515508709234
565656.565657 0.478288744634
585858.585859 0.439391436717
606060.606061 0.402015458935
626262.626263 0.366260050468
646464.646465 0.331505372603
666666.666667 0.298361503022
686868.686869 0.266802715644
707070.707071 0.236113620199
727272.727273 0.206406973552
747474.747475 0.178277934956
767676.767677 0.152346137872
787878.787879 0.129478052923
808080.808081 0.109916361157
828282.828283 0.0927417117686
848484.848485 0.0771517311775
868686.868687 0.0632733964966
888888.888889 0.0512554594711
909090.909091 0.0408495005205
929292.929293 0.0320288407241
949494.949495 0.0249480355266
969696.969697 0.0193856124213
989898.989899 0.0148866941405
1010101.0101 0.011211794911
1030303.0303 0.00829808915671
1050505.05051 0.00604249196116
1070707.07071 0.00431936958437
1090909.09091 0.00304208038089
1111111.11111 0.00212753981084
1131313.13131 0.00148090725336
1151515.15152 0.00102387644677
1171717.17172 0.000703285029337
1191919.19192 0.000481271919025
1212121.21212 0.000330134025537
1232323.23232 0.000229478361405
1252525.25253 0.000163048292907
1272727.27273 0.000118577599837
1292929.29293 8.82880183875e-05
1313131.31313 6.73040117984e-05
1333333.33333 5.2058901648e-05
1353535.35354 4.02799017106e-05
1373737.37374 3.10333747717e-05
1393939.39394 2.3857881846e-05
1414141.41414 1.8204193042e-05
1434343.43434 1.36934859114e-05
1454545.45455 1.02252838871e-05
1474747.47475 7.69543890795e-06
1494949.49495 5.9051927053e-06
1515151.51515 4.68549095315e-06
1535353.53535 3.92552969591e-06
1555555.55556 3.51772688391e-06
1575757.57576 3.3518378951e-06
1595959.59596 3.34566017233e-06
1616161.61616 3.45169087759e-06
1636363.63636 3.64049047321e-06
1656565.65657 3.8954485593e-06
1676767.67677 4.20841835974e-06
1696969.69697 4.55693457114e-06
1717171.71717 4.90441344965e-06
1737373.73737 5.23221746983e-06
1757575.75758 5.53037327979e-06
1777777.77778 5.76923069138e-06
1797979.79798 5.94267106461e-06
1818181.81818 6.09771721157e-06
1838383.83838 6.24942689572e-06
1858585.85859 6.33363005028e-06
1878787.87879 6.30383854146e-06
1898989.89899 6.1819798115e-06
1919191.91919 5.97910379529e-06
1939393.93939 5.68299451744e-06
1959595.9596 5.32988619025e-06
1979797.9798 4.97969415573e-06
2000000.0 4.63691548123e-06
