(1,0)	(1,0)	(1,0)	1	1
(1,0)	(0.998286,5.51026e-18)	(0.998286,-1.92025e-16)	0.998286	0.998281
(1,0)	(0.983502,2.55399e-16)	(0.983503,-6.17941e-15)	0.983502	0.983466
(1,0)	(0.96354,-2.55374e-17)	(0.963551,3.33291e-15)	0.96354	0.963431
(1,0)	(0.956487,-5.26237e-16)	(0.956529,1.34194e-14)	0.956487	0.956251
(1,0)	(0.940557,-1.21787e-15)	(0.940674,1.77455e-14)	0.940557	0.940151
(1,0)	(0.89668,2.627e-16)	(0.896937,-4.5307e-15)	0.89668	0.896089
(1,0)	(0.833067,1.78592e-16)	(0.833558,-5.23482e-15)	0.833067	0.832295
(1,0)	(0.749788,-5.86438e-16)	(0.750627,1.47395e-14)	0.749788	0.748861
(1,0)	(0.658766,6.29777e-16)	(0.660076,-1.20297e-14)	0.658766	0.657715
(1,0)	(0.582231,-8.66928e-16)	(0.58417,1.71797e-14)	0.582231	0.581061
(1,0)	(0.517592,-6.52813e-17)	(0.520342,4.47642e-16)	0.517592	0.516303
(1,0)	(0.45858,9.55168e-17)	(0.462304,-6.26973e-15)	0.45858	0.457181
(1,0)	(0.410926,-2.96331e-16)	(0.415826,4.39506e-15)	0.410926	0.409408
(1,0)	(0.374816,-6.28573e-16)	(0.381137,1.14745e-14)	0.374816	0.373155
(1,0)	(0.349767,-4.04064e-16)	(0.357805,2.6029e-15)	0.349767	0.347923
(1,0)	(0.340064,-1.68239e-16)	(0.35034,-5.5817e-16)	0.340064	0.33795
(1,0)	(0.341715,1.6508e-16)	(0.354962,-5.27506e-15)	0.341715	0.339233
(1,0)	(0.345053,2.47617e-17)	(0.361951,-1.23243e-15)	0.345053	0.342149
(1,0)	(0.345745,-1.41841e-16)	(0.366842,2.44685e-15)	0.345745	0.342397
(1,0)	(0.340678,-4.14249e-16)	(0.366474,6.57166e-15)	0.340678	0.336911
(1,0)	(0.328344,-4.78727e-16)	(0.358755,7.93059e-15)	0.328344	0.324226
(1,0)	(0.312529,6.00966e-16)	(0.346684,-9.70573e-15)	0.312529	0.308112
(1,0)	(0.294161,-5.92734e-16)	(0.331771,8.17213e-15)	0.294161	0.289502
(1,0)	(0.270675,-2.69193e-16)	(0.312193,7.58699e-15)	0.270675	0.265895
(1,0)	(0.24227,8.35793e-17)	(0.287695,6.42381e-16)	0.24227	0.237524
(1,0)	(0.211477,1.44479e-16)	(0.260322,-4.37084e-15)	0.211477	0.206902
(1,0)	(0.181651,1.46534e-16)	(0.232368,-5.85398e-15)	0.181651	0.177329
(1,0)	(0.155367,2.90774e-16)	(0.205502,-6.89049e-15)	0.155367	0.15132
(1,0)	(0.132802,1.35672e-16)	(0.180593,-2.00615e-15)	0.132802	0.129027
(1,0)	(0.112967,-2.7916e-16)	(0.157809,5.31106e-15)	0.112967	0.109477
(1,0)	(0.0945956,-5.93209e-17)	(0.136909,1.47378e-15)	0.0945956	0.0914308
(1,0)	(0.0772759,1.12292e-16)	(0.117578,-2.75e-15)	0.0772758	0.0744848
(1,0)	(0.0618972,-3.86631e-17)	(0.0996302,1.27188e-15)	0.0618972	0.0594913
(1,0)	(0.0488242,1.10984e-16)	(0.0830769,-3.1295e-15)	0.0488242	0.0467876
(1,0)	(0.037784,-4.34332e-17)	(0.0680867,9.39309e-16)	0.037784	0.0360971
(1,0)	(0.0287866,7.96105e-17)	(0.0548861,-1.92844e-15)	0.0287866	0.0274145
(1,0)	(0.0215325,3.08547e-17)	(0.0437309,-8.17782e-16)	0.0215325	0.0204395
(1,0)	(0.0157083,-2.96678e-18)	(0.034224,-1.89422e-16)	0.0157083	0.0148611
(1,0)	(0.0113698,4.49202e-18)	(0.0267284,-2.05682e-16)	0.0113698	0.0107198
(1,0)	(0.00830797,-6.64603e-19)	(0.0212355,2.48523e-16)	0.00830796	0.0078057
(1,0)	(0.00612058,9.04738e-18)	(0.0170594,-3.70341e-16)	0.00612058	0.00573007
(1,0)	(0.00459072,1.92218e-18)	(0.0140011,-1.17047e-16)	0.00459072	0.00428221
(1,0)	(0.00351467,-1.34118e-18)	(0.0118046,1.68633e-16)	0.00351467	0.00326636
(1,0)	(0.00269484,2.32092e-18)	(0.0100826,-6.02107e-17)	0.00269484	0.00249501
(1,0)	(0.00207399,2.4679e-18)	(0.00864601,-1.14958e-16)	0.00207399	0.00191284
(1,0)	(0.00161453,1.61909e-19)	(0.00750204,4.25563e-19)	0.00161453	0.00148328
(1,0)	(0.00124885,-3.50991e-19)	(0.00655029,-3.08776e-17)	0.00124885	0.00114279
(1,0)	(0.000958426,-1.19213e-19)	(0.00642222,-3.78828e-17)	0.000958426	0.000873517
(1,0)	(0.000734821,-1.40615e-18)	(0.00554109,1.40483e-16)	0.000734821	0.000667003
(1,0)	(0.000552186,9.64809e-19)	(0.00477365,-9.8909e-17)	0.000552186	0.000499163
(1,0)	(0.00040641,-4.8635e-19)	(0.00409385,1.083e-16)	0.00040641	0.000365859
(1,0)	(0.000297598,1.14874e-18)	(0.0034669,-2.11208e-16)	0.000297598	0.000266781
(1,0)	(0.000214004,-1.83282e-20)	(0.00290268,-2.85986e-17)	0.000214004	0.000191033
(1,0)	(0.000150796,-5.45433e-20)	(0.00241771,1.61465e-17)	0.000150796	0.000134037
(1,0)	(0.000105886,3.41825e-19)	(0.00201049,-7.53247e-17)	0.000105886	9.37162e-05
(1,0)	(7.32244e-05,7.77395e-20)	(0.00166761,-1.35788e-17)	7.32244e-05	6.45292e-05
(1,0)	(4.95465e-05,-2.70205e-20)	(0.00137552,7.69548e-18)	4.95466e-05	4.34738e-05
(1,0)	(3.32739e-05,2.87302e-21)	(0.00112563,-5.8254e-18)	3.32739e-05	2.90681e-05
(1,0)	(2.18814e-05,-5.38695e-21)	(0.000912983,3.16205e-18)	2.18814e-05	1.90314e-05
(1,0)	(1.39267e-05,2.19994e-20)	(0.000733088,-2.20903e-17)	1.39267e-05	1.20591e-05
(1,0)	(8.71628e-06,-2.0643e-20)	(0.000582406,2.37991e-17)	8.71628e-06	7.51378e-06
(1,0)	(5.34269e-06,4.84627e-22)	(0.000458507,-2.20096e-18)	5.3427e-06	4.58496e-06
(1,0)	(3.18069e-06,-2.87352e-21)	(0.0003585,2.74018e-18)	3.18069e-06	2.71728e-06
(1,0)	(1.86786e-06,7.28882e-22)	(0.000279319,3.67324e-19)	1.86786e-06	1.58848e-06
(1,0)	(1.07983e-06,1.73703e-22)	(0.000218275,1.39893e-18)	1.07983e-06	9.1413e-07
(1,0)	(6.10161e-07,1.45859e-21)	(0.000172237,-6.3098e-18)	6.10161e-07	5.14165e-07
(1,0)	(3.43774e-07,1.10556e-21)	(0.000137965,-5.06265e-18)	3.43774e-07	2.88354e-07
(1,0)	(1.94922e-07,3.30264e-22)	(0.000113035,-2.17468e-18)	1.94922e-07	1.62741e-07
(1,0)	(1.10548e-07,-1.65483e-22)	(9.52926e-05,-1.32557e-19)	1.10548e-07	9.18666e-08
(1,0)	(6.30451e-08,-3.44508e-23)	(8.26881e-05,-5.81571e-19)	6.30451e-08	5.21456e-08
(1,0)	(3.58545e-08,2.59826e-24)	(7.39273e-05,-7.38109e-19)	3.58545e-08	2.95163e-08
(1,0)	(1.99485e-08,-2.67865e-23)	(6.82281e-05,-2.20119e-19)	1.99485e-08	1.63444e-08
(1,0)	(1.08745e-08,1.6828e-23)	(6.4873e-05,-2.01175e-18)	1.08745e-08	8.86754e-09
(1,0)	(5.83256e-09,-1.11124e-23)	(6.3818e-05,1.7946e-18)	5.83255e-09	4.7334e-09
(1,0)	(3.06201e-09,1.81411e-24)	(6.58764e-05,3.39978e-20)	3.06201e-09	2.47305e-09
(1,0)	(1.5761e-09,-2.13293e-24)	(7.20597e-05,1.03301e-18)	1.5761e-09	1.26682e-09
(1,0)	(7.9606e-10,-3.14344e-25)	(8.41727e-05,-2.88188e-19)	7.9606e-10	6.36754e-10
(1,0)	(3.9604e-10,-1.76552e-25)	(0.000105983,2.17474e-18)	3.96039e-10	3.15248e-10
(1,0)	(1.99803e-10,4.26408e-25)	(0.000141191,-5.70246e-18)	1.99803e-10	1.58268e-10
(1,0)	(1.07606e-10,5.69941e-26)	(0.000185611,-2.90829e-19)	1.07606e-10	8.48199e-11
(1,0)	(6.51446e-11,-6.67211e-25)	(0.000219642,2.97765e-17)	6.51446e-11	5.10978e-11
(1,0)	(4.51506e-11,5.55663e-26)	(0.000222297,-3.65196e-18)	4.51506e-11	3.52402e-11
(1,0)	(3.46331e-11,3.46567e-26)	(0.00019782,-1.33589e-19)	3.46331e-11	2.68972e-11
(1,0)	(2.78584e-11,-9.95346e-26)	(0.000167406,5.57775e-18)	2.78584e-11	2.1528e-11
(1,0)	(2.25468e-11,1.329e-26)	(0.000144017,-2.55517e-18)	2.25468e-11	1.73362e-11
