0.000104485	-0.000542922	-0.00132988
0.0010851	0.00037589	-6.13826e-05
8.85144e-06	7.66557e-05	-0.000312946
-0.00033205	0.000191709	9.56571e-05
-6.75019e-06	3.5075e-05	-0.000176605
-0.000219381	7.59959e-05	0.000224336
-0.000145664	-5.04594e-05	-4.11999e-05
3.03476e-05	5.25635e-05	-0.000107295
-7.88322e-05	-6.82707e-05	0.000142636
3.96365e-05	-1.58429e-05	-6.46783e-05
3.96977e-05	3.12538e-05	-5.81825e-05
-2.08879e-05	-7.23576e-05	8.00686e-05
7.31075e-05	1.80894e-05	8.00686e-05
-4.0619e-05	-4.22125e-05	-3.44664e-05
-7.3674e-05	0	6.78611e-05
-4.2189e-06	-4.65013e-06	-4.82738e-05
8.3602e-06	-4.34409e-05	-2.49599e-05
1.6864e-05	7.30233e-06	-3.5774e-05
1.054e-05	-5.47675e-05	3.5774e-05
4.98733e-05	1.99346e-05	6.78188e-06
4.26233e-05	0	5.0778e-05
0	-3.64042e-05	5.44938e-05
-3.6666e-05	-7.05638e-06	3.93703e-05
3.84372e-20	3.10684e-20	-2.97678e-05
1.33426e-05	-7.70335e-06	5.5676e-05
1.64723e-05	2.85309e-05	4.35624e-05
-3.36575e-05	2.24218e-05	3.2307e-06
-2.90375e-06	-1.10648e-05	-2.54605e-05
-1.90497e-05	-5.20974e-06	-1.91418e-05
-2.44064e-05	2.11365e-05	2.9511e-05
-3.53893e-06	-6.1296e-06	4.81496e-05
2.99019e-05	-1.29479e-05	-2.64298e-06
3.03125e-20	-7.50041e-21	-2.10956e-05
-1.45344e-05	-6.62481e-06	-1.67683e-05
-1.33505e-05	-1.60088e-05	-1.28071e-05
-1.0801e-05	-2.33849e-05	-4.29608e-06
-1.72391e-05	7.85765e-06	-1.22482e-05
1.049e-05	1.09015e-05	-1.41757e-05
-1.61807e-05	-2.17978e-05	1.2289e-05
-2.12576e-05	-0	2.56052e-05
-2.1396e-05	-3.7059e-06	-4.91702e-06
-2.11532e-05	-1.0776e-05	-9.26164e-08
2.08912e-05	-3.28951e-06	2.21353e-05
1.56281e-05	-1.80457e-05	3.06964e-06
1.38345e-05	-5.99053e-06	2.41505e-05
1.16646e-06	5.51009e-07	-1.47716e-05
3.88884e-06	2.0207e-05	1.07956e-05
