0	1	1	1
20202	0.0498757	0.0497906	0.998284
40404	0.732421	0.721629	0.983484
60606.1	0.52556	0.498863	0.963485
80808.1	0.668483	0.59385	0.956369
101010	0.778538	0.550419	0.940358
121212	0.280985	56.9293	0.896392
141414	0.624519	23793.5	0.832691
161616	0.677321	63728.5	0.749333
181818	0.654736	3.30876e-26	0.658247
202020	0.52591	5.00878e+07	0.581648
222222	0.581849	2.71592	0.516947
242424	0.917967	3.51488e-05	0.457876
262626	0.352551	2.1624e-05	0.410159
282828	0.510049	6.40456e+06	0.373974
303030	0.405118	1.54641e+11	0.34883
323232	0.418844	5.0085e+14	0.338986
343434	0.783903	1.1118e-11	0.340445
363636	0.504675	17414	0.343563
383838	0.36539	3.24544e-23	0.344022
404040	0.908792	8.75937e-23	0.338734
424242	0.0903378	3.83953e+08	0.326214
444444	0.804624	8.78542e-05	0.310237
464646	0.00471952	5.83362e+102	0.291738
484848	0.916949	2.13441e-13	0.268181
505051	0.712731	8.93654e-06	0.239786
525253	0.299243	15372.4	0.209074
545455	0.834163	1.66452e-08	0.179372
565657	0.46833	317693	0.153224
585859	0.904697	3.61386e-08	0.130796
606061	0.491281	11560.8	0.111105
626263	0.619862	2.41499e-06	0.0929004
646465	0.376245	0.00074089	0.0757746
666667	0.499845	28917.6	0.0605973
686869	0.113456	1.05251e+19	0.0477188
707071	0.90618	2.81613e-09	0.036864
727273	0.693883	3.04723e-17	0.0280346
747475	0.795531	9.61878e-15	0.0209305
767677	0.523323	6557.8	0.0152394
787879	0.824493	1.09381e-08	0.0110082
808081	0.871679	2.20859e-13	0.00802719
828283	0.790217	7.85318e-23	0.00590121
848485	0.408463	0.0357382	0.00441659
868687	0.404279	2.50165e-11	0.00337386
888889	0.643156	1.58748e-19	0.002581
909091	0.677363	3.32206e-22	0.00198176
929293	0.418926	1.29754e-13	0.00153907
949495	0.776862	5.08945e-18	0.0011876
969697	0.78703	1.05841e-09	0.000909177
989899	0.18814	5.19435e+18	0.000695316
1.0101e+06	0.1208	1.20226e+32	0.000521169
1.0303e+06	0.337417	7.51436	0.000382591
1.05051e+06	0.37792	3.13158e-11	0.000279423
1.07071e+06	0.412059	8.14603	0.000200404
1.09091e+06	0.218686	4.54916e+18	0.000140836
1.11111e+06	0.0398368	5.30388e+48	9.86269e-05
1.13131e+06	0.0558181	3.54328e+34	6.8019e-05
1.15152e+06	0.343901	1.85627e+06	4.58983e-05
1.17172e+06	0.92067	3.68139e-12	3.07386e-05
1.19192e+06	0.501989	2.48859e-24	2.01578e-05
1.21212e+06	0.544225	4.80518e-05	1.27936e-05
1.23232e+06	0.27203	3.11968e+13	7.98444e-06
1.25253e+06	0.953224	1.98909e-36	4.88018e-06
1.27273e+06	0.88137	2.44945e-10	2.89704e-06
1.29293e+06	0.461737	1.06573e-05	1.69639e-06
1.31313e+06	0.670462	4.16566e-17	9.77871e-07
1.33333e+06	0.872619	4.0059e-12	5.50948e-07
1.35354e+06	0.766102	1.72489e-29	3.0951e-07
1.37374e+06	0.423831	0.279166	1.74981e-07
1.39394e+06	0.734672	2.61385e-19	9.89477e-08
1.41414e+06	0.538725	9.73378e-07	5.62631e-08
1.43434e+06	0.76978	3.96366e-20	3.19028e-08
1.45455e+06	0.513629	7.60477e-13	1.76971e-08
1.47475e+06	0.632548	1.22232e-10	9.61851e-09
1.49495e+06	0.383275	1.54989e-09	5.14345e-09
1.51515e+06	0.857657	1.18827e-14	2.69214e-09
1.53535e+06	0.275171	2.3248e-08	1.38155e-09
1.55556e+06	0.7491	4.5071e-14	6.95692e-10
1.57576e+06	0.710282	9.11666e-26	3.45061e-10
1.59596e+06	0.66843	2.55061e-10	1.73557e-10
1.61616e+06	0.836364	7.38023e-35	9.31872e-11
1.63636e+06	0.216207	4.74597e+12	5.62438e-11
1.65657e+06	0.878931	2.90741e-32	3.88624e-11
1.67677e+06	0.435393	0.0150092	2.97182e-11
1.69697e+06	0.356817	5.73222e-08	2.38313e-11
1.71717e+06	0.949548	7.24974e-21	1.92279e-11
1.73737e+06	0.253452	0.131252	1.52904e-11
1.75758e+06	0.651717	3.97411e-16	1.19871e-11
1.77778e+06	0.633874	4.0416e-14	9.23371e-12
1.79798e+06	0.188732	3.7159e+08	6.87621e-12
1.81818e+06	0.620983	4.53402e-13	4.93588e-12
1.83838e+06	0.681064	5.26453e-32	3.43481e-12
1.85859e+06	0.201346	9.63565e+13	2.32956e-12
1.87879e+06	0.266982	1.67158e-10	1.5775e-12
1.89899e+06	0.855327	2.90514e-23	1.0852e-12
1.91919e+06	0.602444	9.70689e-25	7.48417e-13
1.93939e+06	0.0496688	4.44913e+34	5.15468e-13
1.9596e+06	0.396685	0.000242501	3.56109e-13
1.9798e+06	0.753384	2.33447e-30	2.44429e-13
2e+06	0.523705	1.8248e-09	1.68215e-13
