0	1	1	1
20202	0.525967	0.524696	0.998284
40404	0.204448	0.200627	0.983484
60606.1	0.178793	0.173936	0.963485
80808.1	0.281032	0.270857	0.956369
101010	0.10419	0.112367	0.940358
121212	0.163278	0.14957	0.896392
141414	0.7366	0.586642	0.832691
161616	0.0731741	0.0578505	0.749333
181818	0.0266524	0.00216743	0.658247
202020	0.365913	0.00380797	0.581648
222222	0.176746	6.37463e-06	0.516947
242424	0.077258	5355.36	0.457876
262626	0.427386	7.02649e-05	0.410159
282828	0.672708	248.088	0.373974
303030	0.644188	5.19316	0.34883
323232	0.523884	5.92644e-18	0.338986
343434	0.175822	52.4985	0.340445
363636	0.339229	1.0581e-10	0.343563
383838	0.00504446	5.59834e+79	0.344022
404040	0.0331569	2.5614e+27	0.338734
424242	0.835221	9.13059e-44	0.326214
444444	0.291164	1.71884e-10	0.310237
464646	0.0626034	1.25232e-33	0.291738
484848	0.275711	3.14172e-29	0.268181
505051	0.113857	6.11834e+26	0.239786
525253	0.14334	1.74902e+24	0.209074
545455	0.801613	2.96871e-30	0.179372
565657	0.606238	6.78267e-30	0.153224
585859	0.416716	1.26861e-12	0.130796
606061	0.230132	8.57708e-26	0.111105
626263	0.240562	73314.7	0.0929004
646465	0.195938	47.2853	0.0757746
666667	0.349979	2.83444e-42	0.0605973
686869	0.0175582	5.77844e+22	0.0477188
707071	0.0165618	1.08147e+43	0.036864
727273	0.52978	3.82927e-09	0.0280346
747475	0.549376	2.33282e-44	0.0209305
767677	0.195225	2.76463e-47	0.0152394
787879	0.0441763	1.47495e-12	0.0110082
808081	0.034554	6.40391e+29	0.00802719
828283	0.00300644	2.12466e+86	0.00590121
848485	0.104617	7.52421e+08	0.00441659
868687	0.087554	3.48936e-09	0.00337386
888889	0.00721979	1.32717e+20	0.002581
909091	0.00533547	4.26591e+31	0.00198176
929293	0.0629699	1.24167e-09	0.00153907
949495	0.214118	3.35571e-26	0.0011876
969697	0.218495	1.32584e-18	0.000909177
989899	0.628742	3.82133e-30	0.000695316
1.0101e+06	0.611762	7.1257e-22	0.000521169
1.0303e+06	0.00198324	8.37793e+97	0.000382591
1.05051e+06	0.537921	3.597e-27	0.000279423
1.07071e+06	0.278342	9.24021e-10	0.000200404
1.09091e+06	0.0801067	3.58314e+17	0.000140836
1.11111e+06	0.291341	4.07429e-16	9.86269e-05
1.13131e+06	0.248643	5.93523e-09	6.8019e-05
1.15152e+06	0.223015	5.31263e-13	4.58983e-05
1.17172e+06	0.289991	1.48614e-15	3.07386e-05
1.19192e+06	0.218057	6.78936e-18	2.01578e-05
1.21212e+06	0.119202	153.642	1.27936e-05
1.23232e+06	0.199377	3.64805e-07	7.98444e-06
1.25253e+06	0.0465843	5.71642e+13	4.88018e-06
1.27273e+06	0.11513	6.18207e-06	2.89704e-06
1.29293e+06	0.541582	1.56136e-33	1.69639e-06
1.31313e+06	0.256103	4.98531e-16	9.77871e-07
1.33333e+06	0.00906101	4.09548e+48	5.50948e-07
1.35354e+06	0.117901	0.819405	3.0951e-07
1.37374e+06	0.453166	1.1692e-29	1.74981e-07
1.39394e+06	0.346376	1.70731e-18	9.89477e-08
1.41414e+06	0.201231	1.03627e-14	5.62631e-08
1.43434e+06	0.239728	1.04993e-13	3.19028e-08
1.45455e+06	0.0704451	2.04948e+13	1.76971e-08
1.47475e+06	0.371557	8.94379e-29	9.61851e-09
1.49495e+06	0.428963	4.79071e-25	5.14345e-09
1.51515e+06	0.512862	5.77867e-24	2.69214e-09
1.53535e+06	0.185311	4.40659e-14	1.38155e-09
1.55556e+06	0.321063	3.50032e-22	6.95692e-10
1.57576e+06	0.268564	6.27008e-26	3.45061e-10
1.59596e+06	0.211682	1.05116e-07	1.73557e-10
1.61616e+06	0.0524542	2.7833e+13	9.31872e-11
1.63636e+06	0.0598022	3.20475e+16	5.62438e-11
1.65657e+06	0.532561	2.59842e-42	3.88624e-11
1.67677e+06	0.294601	2.32888e-22	2.97182e-11
1.69697e+06	0.305234	5.53507e-14	2.38313e-11
1.71717e+06	0.421568	5.03743e-36	1.92279e-11
1.73737e+06	0.430052	1.17637e-24	1.52904e-11
1.75758e+06	0.617522	5.12962e-33	1.19871e-11
1.77778e+06	0.0496386	1.03023e+08	9.23371e-12
1.79798e+06	0.524026	7.32677e-41	6.87621e-12
1.81818e+06	0.177	4.13743e-15	4.93588e-12
1.83838e+06	0.0107026	2.3995e+43	3.43481e-12
1.85859e+06	0.0888392	392582	2.32956e-12
1.87879e+06	0.479617	1.13301e-30	1.5775e-12
1.89899e+06	0.337367	2.09661e-18	1.0852e-12
1.91919e+06	0.235482	3.0581e-15	7.48417e-13
1.93939e+06	0.434706	1.50896e-31	5.15468e-13
1.9596e+06	0.369516	4.17677e-22	3.56109e-13
1.9798e+06	0.206402	9.41173e-26	2.44429e-13
2e+06	0.0471781	8.76556e+14	1.68215e-13
