0	(1,0)	(1,0)	(1,0)	(1,0)	1	1
20202	(1,0)	(0.998294,3.42343e-16)	(0.998294,-2.00006e-15)	(0.994389,7.08621e-15)	0.998294	0.998281
40404	(1,0)	(0.983549,1.0922e-16)	(0.98355,-1.75312e-15)	(0.97242,8.61707e-15)	0.983549	0.983466
60606.1	(1,0)	(0.963668,-1.19317e-17)	(0.963678,-1.85948e-15)	(0.92764,1.23141e-14)	0.963668	0.963431
80808.1	(1,0)	(0.956744,-5.76687e-16)	(0.956783,3.62228e-15)	(0.798469,-7.9962e-15)	0.956744	0.956251
101010	(1,0)	(0.94099,2.1861e-17)	(0.941098,-1.5637e-15)	(0.605753,3.22891e-15)	0.94099	0.940151
121212	(1,0)	(0.897322,1.06148e-16)	(0.897558,-7.17579e-16)	(0.40768,2.06913e-15)	0.897322	0.896089
141414	(1,0)	(0.833939,-3.31195e-16)	(0.834392,2.24266e-15)	(0.237941,-2.35232e-15)	0.833939	0.832295
161616	(1,0)	(0.750884,-2.14003e-16)	(0.751663,2.20464e-15)	(0.119208,-1.35359e-15)	0.750884	0.748861
181818	(1,0)	(0.660056,4.60348e-16)	(0.661278,-1.59696e-15)	(0.0532236,2.55018e-16)	0.660056	0.657715
202020	(1,0)	(0.583713,1.76809e-16)	(0.585532,7.9801e-16)	(0.0220589,-1.62582e-16)	0.583713	0.581061
222222	(1,0)	(0.519262,-5.40501e-16)	(0.521853,4.15143e-15)	(0.00824198,-2.11611e-16)	0.519262	0.516303
242424	(1,0)	(0.460412,2.73734e-16)	(0.463937,-3.01877e-15)	(0.0028383,8.90387e-17)	0.460412	0.457181
262626	(1,0)	(0.412926,8.08416e-17)	(0.417581,4.11422e-16)	(0.000898916,-1.0817e-17)	0.412926	0.409408
282828	(1,0)	(0.377011,5.17952e-17)	(0.383033,2.61774e-16)	(0.000256195,3.40082e-19)	0.377011	0.373155
303030	(1,0)	(0.352206,6.96353e-17)	(0.359891,1.46565e-16)	(6.14755e-05,-1.63832e-19)	0.352206	0.347923
323232	(1,0)	(0.342855,-1.92077e-16)	(0.352721,-1.76651e-16)	(1.17273e-05,2.43642e-19)	0.342855	0.33795
343434	(1,0)	(0.344984,1.51811e-16)	(0.357703,2.25514e-16)	(1.68638e-06,-1.18853e-20)	0.344984	0.339233
363636	(1,0)	(0.34886,-1.14058e-16)	(0.365077,6.46834e-16)	(1.81926e-07,-1.34282e-21)	0.34886	0.342149
383838	(1,0)	(0.350103,1.57519e-16)	(0.370317,-2.91639e-16)	(1.48872e-08,-8.67503e-23)	0.350103	0.342397
404040	(1,0)	(0.34555,-5.12734e-16)	(0.370059,4.31782e-15)	(9.40666e-10,-4.41326e-23)	0.34555	0.336911
424242	(1,0)	(0.333642,-2.59268e-16)	(0.362795,8.22171e-16)	(5.06825e-11,-3.20416e-25)	0.333642	0.324226
444444	(1,0)	(0.318193,-1.06492e-16)	(0.351701,-1.04913e-16)	(2.54903e-12,2.99922e-27)	0.318193	0.308112
464646	(1,0)	(0.300129,-1.0977e-16)	(0.336774,1.05686e-15)	(1.28999e-13,-1.66064e-27)	0.300129	0.289502
484848	(1,0)	(0.276798,-1.43272e-16)	(0.316667,-2.3598e-16)	(7.2601e-15,9.19619e-29)	0.276798	0.265895
505051	(1,0)	(0.248356,7.33102e-17)	(0.291824,-8.61065e-16)	(5.24403e-16,1.6496e-30)	0.248356	0.237524
525253	(1,0)	(0.217354,-1.1293e-16)	(0.262719,-4.15366e-16)	(5.28716e-17,7.75321e-31)	0.217354	0.206902
545455	(1,0)	(0.187216,1.22782e-16)	(0.233762,-8.25277e-16)	(7.94685e-18,1.08865e-31)	0.187216	0.177329
565657	(1,0)	(0.160597,4.79993e-18)	(0.20877,-4.01743e-16)	(1.83446e-18,1.3866e-32)	0.160597	0.15132
585859	(1,0)	(0.137697,-1.10844e-16)	(0.185474,1.17771e-15)	(6.34336e-19,-1.51974e-32)	0.137697	0.129027
606061	(1,0)	(0.117512,-1.91423e-16)	(0.162646,2.00323e-15)	(3.19607e-19,-1.53179e-32)	0.117512	0.109477
626263	(1,0)	(0.0987388,-1.31624e-17)	(0.141213,-1.27632e-15)	(2.2846e-19,8.2892e-33)	0.0987388	0.0914308
646465	(1,0)	(0.0809515,6.9175e-18)	(0.120615,-5.18015e-16)	(2.19324e-19,4.26009e-33)	0.0809515	0.0744848
666667	(1,0)	(0.0650878,-7.22495e-17)	(0.101574,6.50607e-16)	(2.68061e-19,-4.54095e-33)	0.0650879	0.0594913
686869	(1,0)	(0.0515468,1.91355e-17)	(0.0850945,2.9168e-17)	(4.12596e-19,-3.9153e-33)	0.0515468	0.0467876
707071	(1,0)	(0.0400588,-1.92427e-17)	(0.070132,2.69229e-17)	(7.63106e-19,-4.59575e-33)	0.0400589	0.0360971
727273	(1,0)	(0.0306539,1.12402e-17)	(0.0564659,-4.64213e-16)	(1.63191e-18,5.11848e-32)	0.0306538	0.0274145
747475	(1,0)	(0.0230345,-3.36788e-17)	(0.0447642,5.91862e-16)	(4.00677e-18,-1.99834e-31)	0.0230345	0.0204395
767677	(1,0)	(0.0168844,-1.83492e-17)	(0.0350198,7.57985e-17)	(1.13841e-17,4.02914e-32)	0.0168844	0.0148611
