0	(1,0)	(1,0)
4000	(1,0)	(0.995804,4.91167e-14)
8000	(1,0)	(0.934986,2.00486e-14)
12000	(1,0)	(0.711841,2.98535e-14)
16000	(1,0)	(0.342182,5.46295e-17)
20000	(1,0)	(0.0733565,-4.48853e-15)
24000	(1,0)	(0.00450495,-1.40942e-18)
28000	(1,0)	(4.64423e-05,-7.27735e-19)
32000	(1,0)	(4.31328e-08,2.51911e-21)
36000	(1,0)	(1.78138e-12,-5.43592e-25)
40000	(1,0)	(1.49263e-18,-2.53598e-31)
